518015,1 0 2 0 1 0 0 1 0 0 0 0 2 0 0 0 0 0 1 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 2 0 0 0 0
33861,5 6 0 3 0 3 0 1 3 3 0 2 2 1 0 0 3 0 0 0 4 0 2 0 0 0 3 0 0 7 2 0 3 3 0 1 0 1 0 2 1 1 0 0 0 0 1 0 0 0 1 0 0 1 0 3 0 4 0 0 0 1 0 2 0 1 0 0 1 0 0 0 1 0 0 1 1 2 1 0 2 0 1 0 2 0 1 1 0 1 2 0 0 0 0 1 1 0 2 0
8507,5 2 9 4 1 0 1 6 3 2 2 5 0 1 4 0 0 0 3 0 2 1 5 1 1 1 0 0 0 17 1 2 4 6 3 4 3 3 0 3 0 1 0 0 1 1 7 0 2 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 0 2 3 0 0 3 0 2 1 0 0 0 0 18 0 0 0 0 3 3 0 1 7 1 3 2 0 2 0 2 1 1 0
96367,2 7 5 2 0 3 0 4 5 1 3 1 2 0 3 2 0 0 1 3 1 0 1 1 2 2 0 8 1 2 0 0 3 0 1 0 0 0 1 1 0 0 0 0 1 2 0 0 1 3 1 2 0 0 0 3 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1 2 0 2 0 1 0 0 1 0 0 0 3 2 0 0 1 2 1 0 1 0 0 0 0 0 0 1 0
27809,5 0 2 2 1 1 1 2 2 0 0 0 1 1 2 2 2 0 2 2 4 5 3 3 1 3 2 1 1 2 0 0 0 0 2 1 3 1 1 0 4 2 0 0 1 2 0 1 1 0 0 2 0 4 0 0 1 0 0 3 0 0 0 0 0 0 1 0 0 0 2 0 1 0 2 0 0 0 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 3 0 0 0 1
199488,5 2 5 2 0 2 0 3 4 1 0 0 1 1 3 0 0 1 4 0 0 0 0 2 0 1 1 9 1 0 1 0 1 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 4 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 4 1 0 1 0 0 0 0 0 0
235273,4 1 0 1 2 1 0 1 2 2 0 1 1 1 1 0 1 0 2 3 0 0 0 1 0 1 0 0 2 1 0 0 0 3 1 3 1 0 1 2 3 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 2 1 2 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 0 0 1 3 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 2 1 0 0 0
156341,1 0 1 1 1 3 7 1 7 0 0 1 1 1 0 2 0 0 3 0 1 0 2 0 2 0 1 0 0 1 2 1 2 4 0 2 1 1 0 1 0 0 0 0 2 0 2 0 0 0 0 0 0 1 0 3 1 0 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 3 1 1 0 1 0 1 0 0 2 1 0 1 0 0 0 0 0 0 0 1 0
232078,2 2 2 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 2 2 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
123030,1 1 2 1 0 0 0 2 0 0 0 1 1 0 1 1 0 0 0 1 1 2 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
49461,5 7 4 6 1 1 1 2 1 1 2 0 9 2 5 0 0 0 2 7 5 3 1 0 6 4 4 0 1 2 0 2 2 1 1 4 0 0 1 0 3 2 1 0 10 2 0 1 2 1 1 0 0 7 0 0 1 0 2 0 1 0 0 1 0 0 2 2 6 2 1 1 1 6 1 1 0 0 1 1 0 0 3 2 7 0 2 0 1 2 0 4 0 1 1 0 1 1 0 0
26706,3 2 3 0 0 4 2 1 1 1 4 0 1 4 0 1 3 0 1 0 2 0 1 0 1 0 0 0 1 2 0 0 2 1 0 0 0 4 0 3 1 0 0 0 1 0 2 0 2 0 3 0 0 1 0 0 1 1 0 0 0 3 0 0 0 1 0 0 1 1 0 0 0 0 0 1 1 1 1 1 10 1 1 0 2 1 2 0 1 0 0 1 0 0 0 1 0 1 1 0
69213,3 7 9 6 6 2 0 4 3 3 2 6 2 5 0 0 5 1 7 0 6 3 0 3 0 1 4 0 0 6 0 5 7 1 0 0 7 1 2 0 0 0 1 0 0 1 4 0 1 2 0 0 0 0 0 6 0 1 0 0 3 3 0 3 0 0 0 0 1 1 0 1 2 0 3 2 3 0 3 0 0 0 1 0 2 0 2 3 0 0 0 1 0 1 1 1 3 1 0 0
273976,7 10 7 3 34 5 2 7 8 3 7 2 1 2 2 3 11 11 2 0 3 1 0 1 0 2 3 0 2 6 2 0 1 5 1 1 6 13 3 5 0 1 0 0 2 2 1 2 2 2 5 0 0 0 0 2 1 7 0 0 0 0 0 1 0 1 2 0 1 2 2 2 3 1 0 0 5 0 0 1 1 0 0 0 3 1 1 1 3 0 4 0 0 0 3 1 0 2 4 0
514852,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
355,2 0 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
389287,9 3 6 1 1 2 0 4 0 0 2 3 0 2 1 5 0 4 2 0 0 0 0 1 2 2 1 0 3 1 1 1 0 0 0 0 1 8 0 0 2 0 2 0 0 1 3 0 2 0 0 4 0 0 1 0 0 0 2 0 2 2 1 0 0 0 0 2 3 0 0 0 1 0 0 1 0 1 1 0 0 2 1 1 0 1 1 0 0 0 0 0 1 2 0 0 0 0 0 1
86006,3 5 1 3 0 4 0 1 2 0 0 1 2 0 0 0 1 3 1 0 0 0 0 2 1 3 1 0 0 0 0 4 1 3 1 0 2 0 0 0 0 1 2 0 0 0 2 0 0 2 1 0 0 0 0 0 0 2 3 0 0 1 0 0 5 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1
211997,4 2 4 5 2 2 1 3 1 1 1 1 2 3 0 0 0 1 1 0 0 1 4 1 3 0 1 0 2 5 0 3 1 2 0 2 0 0 1 1 0 0 0 10 2 1 1 1 1 0 2 0 0 1 0 0 0 0 0 2 3 0 0 3 0 0 0 1 0 1 2 0 4 0 0 0 2 1 3 2 0 2 0 0 1 0 0 0 0 1 1 1 0 0 1 1 3 0 0 0
263228,0 0 2 1 5 2 0 1 0 0 3 1 1 0 0 2 0 2 1 0 0 0 0 0 1 0 0 0 1 0 3 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21936,6 2 1 4 2 1 1 2 0 2 0 2 1 2 1 0 0 0 1 0 1 3 0 0 1 1 1 0 1 0 0 0 0 2 1 0 1 1 0 2 6 5 0 8 0 0 0 0 2 0 0 0 0 0 0 0 1 7 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0 2 0 0 0 0 0 0 0 0 0 1 0 0
313457,4 4 2 5 2 2 0 1 1 1 1 0 4 1 0 1 0 0 1 2 0 0 1 1 1 0 2 0 0 0 1 0 0 0 2 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 1 3 9 0 1 0 1 0 0 1 0 0 5 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 1 1 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0
155480,8 6 2 3 0 3 0 1 2 0 6 2 2 4 1 4 0 3 1 1 0 4 0 1 2 4 0 0 2 0 1 3 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 6 2 1 2 1 0 0 2 2 0 0 2 0 5 1 13 1 0 0 1 1 1 0 0 1 0 0 1 2 0 0 0 1 0 0 0 5 0 1 9 0 1 0 0 0 2 0 0 1 0 1 0 0
177644,1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
65266,12 20 16 22 22 8 61 7 7 9 10 6 14 13 0 0 0 5 8 0 2 8 7 7 2 10 13 8 4 0 21 6 3 7 3 4 3 1 6 3 1 5 6 0 2 7 3 3 8 2 6 6 1 5 4 2 2 0 9 0 2 5 0 2 2 6 4 2 3 2 3 3 4 5 4 5 4 0 2 4 0 5 0 8 4 4 0 5 1 3 1 2 2 2 0 2 3 3 4 10
190466,4 2 1 1 2 2 0 1 3 0 1 1 3 0 0 0 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 1 0 2 1 0 0 1 2 0 0 1 0 2 0 0 0 1 0 0 1 0 0 0 0 0 2 3 0 0 0 0 0 0 3 0 0 0 1 1 2 0 0 1 1 0 0 3 0 0 2 0 0 0 0 0 0 1 1 0 1 0 1 1 0 1 0 4 1 2
45539,3 0 5 4 0 1 0 1 0 2 3 1 3 0 0 4 0 0 0 1 1 0 0 2 0 0 2 0 0 1 2 0 0 1 0 0 2 0 0 0 0 0 1 0 1 1 2 0 1 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 1 2 0 3 1 1 0 0 0 0 0 0 0 0 0 0
16573,3 3 1 1 0 1 7 2 2 0 1 0 2 1 0 0 3 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 0 0 1 0 1 0 2 0 0 0 1 1 0 0 0 3 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 1 0 0
171002,3 9 4 4 4 5 4 4 5 2 1 1 2 1 0 3 4 0 2 0 1 1 1 1 4 4 3 0 0 1 0 4 4 3 0 2 4 0 0 1 0 0 1 0 2 2 0 5 1 0 1 3 0 0 0 1 0 0 0 2 0 0 0 1 0 3 1 3 1 4 2 0 4 2 0 0 2 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 9 0 5
265683,5 3 3 1 4 0 4 1 0 0 0 1 0 1 0 1 1 0 1 0 4 1 0 1 0 0 1 0 0 2 6 3 1 4 1 2 0 2 0 1 0 2 0 0 0 0 0 0 0 0 1 0 0 4 0 1 0 0 0 0 0 5 0 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
1207,1 6 0 0 0 1 0 0 1 1 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 4 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0
